TEAM_ID,MISSION_TIME,PACKET_COUNT,PACKET_TYPE,TP_ALTITUDE,TP_TEMP,TP_VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,POINTING_ERROR,TP_SOFTWARE_STATE
1004,05:42:29.96,273,T,67.9,17.1,7.13,0.069103,0.067285,0.043234,0.008185,0.076114,0.025103,0.006499,0.050713,0.09745,0.6,1
1004,05:42:29.97,274,T,67.3,17.3,7.12,0.075567,0.021163,0.04821,0.047694,0.028701,0.034706,0.027177,0.029724,0.064042,1.6,1
1004,05:42:30.74,276,T,63.4,17.6,7.37,0.006401,0.008239,0.00645,0.069881,0.024663,0.015379,0.084569,0.060665,0.038978,19.2,1
1004,05:42:30.76,277,T,63.0,17.3,7.05,0.086796,0.044748,0.083014,0.074883,0.083043,0.031582,0.042313,0.090246,0.054838,14.4,1
1004,05:42:30.85,278,T,62.3,17.5,7.25,0.060004,0.069586,0.072687,0.032224,0.092397,0.002001,0.070235,0.02956,0.090477,-9.0,1
1004,05:42:30.99,279,T,60.8,17.5,7.03,0.048636,0.084795,0.044158,0.082349,0.030878,0.037664,0.01405,0.084477,0.062443,5.4,1
1004,05:42:31.26,281,T,58.6,17.9,7.18,0.04601,0.000927,0.017107,0.031196,0.076547,0.053298,0.04317,0.062988,0.081121,-0.7,1
1004,05:42:31.28,282,T,58.5,17.0,7.18,0.008118,0.023285,0.048321,0.015711,0.050594,0.048937,0.06033,0.017996,0.021758,-16.7,1
1004,05:42:31.38,283,T,56.9,17.4,7.21,0.073276,0.03857,0.013777,0.029139,0.072808,0.053285,0.069439,0.010073,0.024144,1.7,1
1004,05:42:31.61,284,T,56.3,17.5,7.27,0.07129,0.02232,0.047644,0.049306,0.089068,0.020901,0.05259,0.030701,0.076048,15.9,1
1004,05:42:32.73,286,T,54.6,17.5,7.25,0.092892,0.089645,0.043261,0.053525,0.020177,0.06108,0.087949,0.0756,0.012241,-9.2,1
1004,05:42:32.83,287,T,51.1,17.4,7.11,0.048436,0.012354,0.032895,0.05397,0.03196,0.041542,0.008791,0.06791,0.073849,-5.3,1
1004,05:42:32.96,288,T,50.4,17.5,7.34,0.082586,0.07704,0.076298,0.024166,0.016194,0.059592,0.029705,0.069598,0.02029,-12.0,1
1004,05:42:32.99,289,T,50.2,17.1,7.08,0.016231,0.013858,0.052937,0.035558,0.028894,0.096856,0.007535,0.009437,0.04592,-3.5,1
1004,05:42:33.77,291,T,49.1,17.3,7.29,0.091558,0.091829,0.009268,0.046259,0.046116,0.046218,0.075787,0.020658,0.017412,-10.3,1
1004,05:42:33.80,292,T,47.2,17.8,7.26,0.09683,0.030592,0.015259,0.075899,0.084736,0.061654,0.049661,0.065312,0.094523,-12.8,1
1004,05:42:33.89,293,T,46.8,17.3,7.14,0.060543,0.061539,0.021681,0.096546,0.088109,0.080042,0.021195,0.096327,0.003106,14.6,1
1004,05:42:33.91,294,T,46.7,17.0,7.11,0.017015,0.090987,0.027651,0.015028,0.082254,0.088463,0.021393,0.025014,0.041448,11.3,1
1004,05:42:34.32,296,T,45.5,17.3,7.15,0.04309,0.031593,0.021158,0.028851,0.019851,0.064181,0.020998,0.072022,0.051385,8.9,1
1004,05:42:34.52,297,T,42.4,17.4,7.22,0.087626,0.070333,0.022681,0.090649,0.053001,0.091521,0.009125,0.016905,0.049407,7.5,1
1004,05:42:34.60,298,T,42.1,17.5,7.38,0.024357,0.063538,0.090537,0.008571,0.031112,0.054319,0.084018,0.006159,0.057792,1.2,1
1004,05:42:34.81,299,T,41.9,17.6,7.15,0.076323,0.063465,0.06114,0.036069,0.090012,0.058882,0.063165,0.04686,0.070478,9.8,1
1004,05:42:35.60,301,T,40.4,17.7,7.28,0.056171,0.00039,0.088441,0.092242,0.003875,0.070718,0.065273,0.036289,0.011052,0.8,1
1004,05:42:35.67,302,T,40.1,17.2,7.14,0.028286,0.094711,0.068166,0.040235,0.069454,0.036777,0.06464,0.067753,0.011777,19.0,1
1004,05:42:35.75,303,T,38.9,17.7,7.03,0.071752,0.040559,0.035835,0.006256,0.065742,0.041745,0.075673,0.025451,0.069277,3.1,1
1004,05:42:35.90,304,T,37.4,17.9,7.27,0.047385,0.014957,0.047484,0.030139,0.068903,0.091916,0.078729,0.099176,0.036584,6.4,1
1004,05:42:36.98,306,T,34.9,17.2,7.09,0.026792,0.088595,0.041984,0.092107,0.077181,0.036788,0.073036,0.099033,0.092811,-6.4,1
1004,05:42:36.99,307,T,33.6,17.0,7.36,0.037451,0.030717,0.004591,0.003305,0.000464,0.091389,0.031818,0.096618,0.078076,-0.3,1
1004,05:42:36.99,308,T,32.6,17.3,7.03,0.028233,0.088799,0.092109,0.014299,0.032207,0.04748,0.097133,0.022599,0.01781,19.9,1
1004,05:42:36.99,309,T,32.6,17.2,7.16,0.053302,0.040643,0.033236,0.002652,0.065507,0.040782,0.030067,0.029856,0.045939,-2.7,1
1004,05:42:37.84,311,T,30.8,17.6,7.05,0.068057,0.039974,0.014939,0.019397,0.00857,0.073907,0.040835,0.03555,0.026111,-4.2,1
1004,05:42:37.85,312,T,30.4,17.7,7.09,0.056794,0.060736,0.04572,0.035744,0.01905,0.082027,0.006696,0.059606,0.036751,-17.1,1
1004,05:42:37.88,313,T,30.2,17.3,7.27,0.050126,0.025827,0.031745,0.026022,0.072117,0.071997,0.047065,0.02723,0.056785,1.7,1
1004,05:42:37.97,314,T,28.3,17.3,7.18,0.033571,0.043247,0.049053,0.0469,0.067386,0.073324,0.054863,0.017035,0.042169,9.8,1
1004,05:42:38.53,316,T,26.8,17.5,7.32,0.07358,0.080329,0.029933,0.006972,0.014133,0.054636,0.043803,0.087428,0.006143,-18.7,1
1004,05:42:38.61,317,T,24.5,17.7,7.32,0.033514,0.025538,0.055893,0.08335,0.09409,0.066435,0.098798,0.066008,0.090566,-3.5,1
1004,05:42:38.66,318,T,23.2,17.2,7.0,0.022884,0.054943,0.069774,0.09279,0.025272,0.031904,0.090184,0.096354,0.066296,-13.5,1
1004,05:42:38.84,319,T,22.7,17.1,7.28,0.021495,0.064974,0.018516,0.006877,0.047402,0.001885,0.035236,0.004658,0.075148,10.9,1
1004,05:42:39.87,321,T,21.9,17.4,7.16,0.065439,0.02697,0.01649,0.034464,0.008682,0.066606,0.037428,0.01763,0.028241,8.4,1
1004,05:42:39.93,322,T,20.7,17.4,7.24,0.066151,0.097785,0.050361,0.056009,0.099913,0.065115,0.001726,0.072562,0.013891,4.7,1
1004,05:42:39.93,323,T,19.8,17.2,7.02,0.047237,0.085858,0.052063,0.086728,0.095223,0.038994,0.019511,0.066277,0.077601,7.3,1
1004,05:42:39.95,324,T,18.7,17.1,7.12,0.035505,0.093931,0.078723,0.012374,0.04108,0.079912,0.090262,0.052338,0.046343,-4.7,1
1004,05:42:40.64,326,T,16.4,17.0,7.24,0.089736,0.020325,0.05386,0.071777,0.047139,0.082989,0.076092,0.078471,0.032064,13.5,1
1004,05:42:40.69,327,T,16.0,17.4,7.18,0.077443,0.04804,0.040097,0.021002,0.04298,0.042444,0.018825,0.049124,0.062779,-3.1,1
1004,05:42:40.69,328,T,14.2,17.3,7.31,0.043363,0.017238,0.065766,0.093863,0.055157,0.090191,0.077818,0.010732,0.02413,9.0,1
1004,05:42:40.70,329,T,13.0,17.0,7.1,0.03043,0.057261,0.021493,0.065892,0.013862,0.040688,0.042322,0.05997,0.057911,0.6,1
1004,05:42:41.37,331,T,9.2,17.3,7.33,0.055192,0.076197,0.01928,0.091047,0.063517,0.046049,0.09973,0.040822,0.037208,-8.5,1
1004,05:42:41.41,332,T,8.4,17.4,7.35,0.028253,0.096598,0.082532,0.051239,0.074028,0.086067,0.097654,0.057965,0.050144,10.2,1
1004,05:42:41.49,333,T,8.0,17.3,7.18,0.019495,0.018574,0.047195,0.07558,0.099605,0.098095,0.013205,0.014281,0.022182,17.9,1
1004,05:42:41.74,334,T,10.5,17.2,7.04,0.010118,0.011665,0.070675,0.076817,0.026937,0.098322,0.066641,0.018691,0.055179,13.7,1
1004,05:42:42.37,336,T,5.8,17.8,7.29,0.098942,0.009329,0.010772,0.052203,0.003073,0.040308,0.059208,0.061824,0.080535,-16.5,1
1004,05:42:42.49,337,T,5.3,17.2,7.28,0.040155,0.074149,0.084065,0.042567,0.017722,0.091131,0.009355,0.068059,0.044603,-2.6,1
1004,05:42:42.66,338,T,4.9,17.6,7.17,0.08076,0.085101,0.021224,0.048713,0.023139,0.099568,0.034793,0.084457,0.002703,15.8,1
1004,05:42:42.69,339,T,4.2,17.2,7.36,0.010831,0.097084,0.065951,0.084527,0.056155,0.061652,0.05875,0.005223,0.059677,1.7,1
1004,05:42:43.28,341,T,1.7,17.1,7.38,0.021446,0.069026,0.019213,0.050426,0.059781,0.093758,0.087436,0.073943,0.05622,9.8,1
1004,05:42:43.56,342,T,1.3,17.6,7.14,0.051201,0.050962,0.041174,0.033266,0.069847,0.057306,0.054794,0.033918,0.021592,-1.0,1
1004,05:42:43.80,343,T,1.0,17.6,7.24,0.0396,0.004039,0.053099,0.068697,0.019364,0.010048,0.079094,0.084316,0.021253,-3.4,1
1004,05:42:43.87,344,T,0.9,17.9,7.23,0.034845,0.013048,0.065429,0.041965,0.051144,0.036669,0.001617,0.095937,0.0073,14.8,1
1004,05:42:44.22,346,T,0.0,17.3,7.12,0.043786,0.039953,0.023176,0.037732,0.017007,0.093034,0.076347,0.074614,0.052008,-15.6,1
1004,05:42:44.33,347,T,0.0,17.4,7.13,0.042648,0.017501,0.030462,0.05993,0.035445,0.024206,0.058354,0.058088,0.011367,-9.8,1
1004,05:42:44.34,348,T,0.0,17.9,7.12,0.039124,0.085098,0.029732,0.003671,0.057694,0.004446,0.097803,0.013489,0.013464,-18.4,1
1004,05:42:44.58,349,T,0.0,17.4,7.14,0.05251,0.050179,0.021229,0.051576,0.053829,0.05096,0.016175,0.042659,0.050517,-1.7,1
1004,05:42:45.84,351,T,0.0,17.4,7.12,0.064017,0.058444,0.09485,0.013094,0.071793,0.053837,0.055875,0.060486,0.042153,14.3,1
1004,05:42:45.90,352,T,0.0,17.2,7.39,0.025043,0.067762,0.071097,0.011,0.000386,0.016372,0.064839,0.043559,0.061854,11.0,1
1004,05:42:45.95,353,T,0.0,17.9,7.02,0.046759,0.096713,0.081541,0.088573,0.066392,0.030575,0.011475,0.010095,0.05921,9.3,1
1004,05:42:45.96,354,T,0.0,17.4,7.02,0.076757,0.03517,0.018444,0.059769,0.04081,0.046597,0.041341,0.004821,0.057059,-3.1,1
1004,05:42:46.20,356,T,0.0,17.7,7.34,0.009652,0.012748,0.094099,0.017128,0.023952,0.080669,0.023947,0.068267,0.099527,-6.4,1
1004,05:42:46.62,357,T,0.0,17.1,7.39,0.073813,0.036354,0.082537,0.061448,0.094179,0.065686,0.026316,0.098063,0.078256,-12.0,1
1004,05:42:46.64,358,T,0.0,17.6,7.28,0.092107,0.099665,0.097667,0.022276,0.087736,0.08992,0.089219,0.089384,0.052689,-4.6,1
1004,05:42:46.68,359,T,0.0,17.4,7.03,0.099587,0.056252,0.0395,0.078877,0.085699,0.010443,0.00702,0.08986,0.016222,7.5,1
1004,05:42:47.45,361,T,0.0,17.0,7.11,0.009074,0.06347,0.092677,0.050282,0.084915,0.094182,0.011343,0.079536,0.053118,9.2,1
1004,05:42:47.82,362,T,0.0,17.2,7.23,0.001957,0.0222,0.019808,0.096106,0.079188,0.062273,0.07823,0.056374,0.029295,13.5,1
1004,05:42:47.86,363,T,0.0,17.2,7.34,0.032547,0.075159,0.096309,0.09075,0.068904,0.086721,0.091873,0.089784,0.076687,-16.2,1
1004,05:42:47.96,364,T,0.0,17.2,7.19,0.057694,0.082916,0.076229,0.065084,0.028108,0.010791,0.022082,0.033375,0.000481,-0.2,1
